1.0,0.4,2.0,3.0,4.0,5.0,0.5,0.75,0.25,0.025,0.05,0.075,0.1,0.15,0.2,0.3,40.0,60.0,7.0,9.0,11.0,0.06,0.09,0.7,0.9,0.01,0.03,0.07,0.99,0.95,0.875,0.98,0.97,10.0,0.85,0.65,0.04,30.0,20.0,6.0,0.625,0.375,0.125,0.8,0.6,0.0,0.37,0.93,0.02,0.08,0.45,0.57,7.8,2.7,4.4,6.1,9.5,0.66,1.2,1.8,2.4,4.8,23.0,61.0,41.0,0.99999,0.9999,0.999,0.995,1.1
25,14,97,66,55,39,31,35,73,100,33,1,62,50,37,71,1,1,63,30,1,1,1,31,62,14,16,1,50,50,100,80,50,1,70,50,25,1,1,66,100,50,100,60,10,100,1,50,1,1,1,1,1,100,100,1,1,1,100,100,1,100,100,1,1,1,1,50,100,1
33,31,1,26,43,39,38,54,26,1,33,100,12,1,50,28,72,1,27,30,25,50,100,57,37,85,50,100,16,37,1,20,25,100,30,50,50,1,1,33,1,50,1,40,47,1,100,50,50,1,33,100,37,1,1,100,100,100,1,1,100,1,1,16,1,50,50,50,1,1
37,54,1,7,1,21,28,9,1,1,33,1,12,50,12,1,27,100,9,40,75,50,1,10,1,1,1,1,33,12,1,1,25,1,1,1,25,100,100,1,1,1,1,1,42,1,1,1,50,100,66,1,62,1,1,1,1,1,1,1,1,1,1,50,100,50,50,1,1,100
3,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
